Update,Date,Ticker,Likes,Trader,Seguidores,Profile_Url,Recommendation,Title,Content,Sentiment
,2023-09-28 14:31:26,ASAI3,1,EvaldoInvest,16,/u/EvaldoInvest/,Viés de alta,"""ASSAI-#ASAI3 JÁ OLHA PARA 12,85""","""ASSAI-#ASAI3 JÁ OLHA PARA 12,85"" 
O ativo vem se recuperando das recentes quedas e já sobe a 4 pregões, venceu uma resistência e procurou a segunda hoje e se vier a perfurar esta região com consistência já fixa no alvo de 12,85; 
----------------------------------------------------------------------------------------------------  
Sobre o Assaí 
O Assaí Atacadista é uma empresa brasileira de atacado de autosserviço (ou Cash&Carry), criada em 1974 na cidade de São Paulo/SP. Trata-se da única empresa do segmento listada na Bolsa de Valores de São Paulo (B3) sob o ticker ASAI3. Além disso, é negociada também na bolsa de Nova York (NYSE). 

O Assaí une preço justo, variedade e qualidade para atender os pequenos e médios comerciantes e o cliente final. 

Por loja, são comercializados mais de 9 mil itens, entre alimentos, bebidas, itens de higiene pessoal e limpeza, bazar, linha automotiva, linha pet e eletroportáteis, além de embalagens e descartáveis. O cliente tem a opção de fazer sua compra pagando o preço de atacado (ao adquirir volumes maiores de um mesmo item, o que confere desconto ao valor final da compra) e varejo (quando compra pequenas quantidades). 

Além de atender os clientes finais em busca de preço baixo e variedade, o Assaí é o ponto ideal para varejistas de alimentos (como restaurantes, pizzarias e lanchonetes), usuários finais (escolas, instituições religiosas, hospitais e hotéis) e varejistas convencionais (mercearias e supermercados locais). A Companhia comercializa seus produtos em lojas físicas, televendas (com retirada na loja) e por aplicativos parceiros de entregas (como a Cornershop by Uber e Rappi). nan",1.0
,2023-09-28 13:46:47,TOMOUSDT.P,1,Castrypto,0,/u/Castrypto/,Viés de baixa,Análise Técnica da TOMO possível short,Aqui podemos ver rejeição ao FVG de 4 horas que está após imbalance e assim criando order que ouve no gráfico diario. nan,-1.0
,2023-09-28 12:54:26,SBSP3,0,joeyrfs,0,/u/joeyrfs/,,PADRÃO: TOPO E FUNDOS ASCENDENTES,"PADRÃO: TOPO E FUNDOS ASCENDENTES 
Entrada: 60.50                     Stop: 57.09                     Parcial: 63.73                     Gain: 70.31 nan",
,2023-09-28 12:46:47,SQIA3,0,joeyrfs,0,/u/joeyrfs/,,PADRÃO: CONSOLIDAÇÃO TOPO,"PADRÃO: CONSOLIDAÇÃO TOPO 
Ação: SQIA3 Valor: 27.28 Volume: 39,600 
Período de consolidação de 8 dias. 
Entrada: 27.39                     Stop: 26.80                     Parcial: 27.89                     Gain: 28.95 nan",
,2023-09-28 08:19:18,XAUUSD,0,island_trade,18,/u/island_trade/,Viés de baixa,"Preço do ouro luta perto do mínimo de vários meses,","O preço do ouro entra numa fase de consolidação de baixa perto do mínimo de vários meses atingido na quarta-feira. 
O ambiente de risco predominante parece emprestar algum apoio ao porto seguro XAU/USD. 
A alta do dólar e os elevados rendimentos dos títulos do Tesouro dos EUA limitam a tentativa de movimento de recuperação intradiária. 
O preço do ouro (XAU/USD) luta para ganhar qualquer tração significativa na quinta-feira e oscila numa banda comercial estreita durante a primeira metade da sessão europeia. Isto surge na sequência da queda do dia anterior – marcando a maior queda num único dia em dois meses – para o seu nível mais baixo desde 13 de Março e pode agora ser categorizada como uma fase de consolidação de baixa. O ambiente prevalecente de risco – representado por um tom geralmente mais fraco em torno dos mercados accionistas – é visto como um factor-chave que actua como um vento favorável para o metal precioso, porto seguro. 

O factor de apoio, em maior medida, é compensado pelas apostas crescentes num maior aperto da política por parte da Reserva Federal (Fed), que continua a apoiar os elevados rendimentos das obrigações do Tesouro dos EUA e limita o preço do ouro sem rendimento. O banco central dos EUA alertou na semana passada que a inflação elevada provavelmente atrairia pelo menos mais um aumento nas taxas de juros até o final deste ano. Além disso, a resiliência económica dos EUA deverá permitir à Fed manter a sua posição agressiva. Isto, juntamente com o sentimento de alta subjacente em torno do dólar americano (USD), mantém um controle sobre o XAU/USD. 

Os comerciantes podem agora preferir esperar à margem antes do Core PCE Price Index dos EUA na sexta-feira, que fornecerá novas dicas sobre a trajetória futura de aumento das taxas do Fed e ajudará a determinar a trajetória de curto prazo para o preço do ouro. Entretanto, os dados macro dos EUA de quinta-feira – o PIB final do segundo trimestre e os pedidos iniciais semanais de subsídio de desemprego – poderão influenciar o dólar. Além disso, o sentimento de risco mais amplo pode contribuir para a produção de oportunidades comerciais de curto prazo. 

Daily Digest Market Movers: Preço do ouro definha perto da mínima de vários meses em meio ao nervosismo do aumento da taxa do Fed 
Os investidores continuam preocupados com o sector imobiliário da China e com os ventos contrários decorrentes do rápido aumento dos custos dos empréstimos. 
O presidente republicano da Câmara dos EUA, Kevin McCarthy, rejeitou na quarta-feira um projeto de lei provisório de financiamento que avançava no Senado. 
Isto aproxima o governo dos EUA do seu quarto encerramento numa década e prejudica ainda mais o sentimento de risco. 
Os comentários agressivos dos influentes decisores políticos da Fed reafirmam as apostas de pelo menos mais uma subida das taxas de juro até ao final do ano. 
Os dados melhores do que o esperado sobre as encomendas de bens duradouros nos EUA garantem que a Fed manterá as taxas de juro mais elevadas durante mais tempo. 
O dólar americano consolida os seus ganhos recentes para um máximo de 10 meses e os rendimentos do Tesouro dos EUA a 10 anos flertam com um máximo de 16 anos. 
O relatório económico dos EUA de quinta-feira apresenta a divulgação do PIB final do segundo trimestre dos EUA e os habituais pedidos semanais iniciais de subsídio de desemprego. 
O Índice Core PCE de Preços dos EUA, com vencimento na sexta-feira, permanece em foco em busca de pistas sobre a trajetória futura de aumento das taxas de juros do Fed. 
Análise Técnica: O preço do ouro permanece vulnerável à extensão da sua trajetória descendente 
De uma perspectiva técnica, o Índice de Força Relativa (RSI) no gráfico diário acaba de começar a oscilar na zona de sobrevenda e impede os traders de fazerem novas apostas pessimistas em torno do preço do ouro. Isto torna prudente esperar por alguma consolidação a curto prazo ou por uma recuperação modesta antes de se posicionar para um novo movimento de depreciação. A falta de qualquer interesse de compra, no entanto, sugere que o caminho de menor resistência para o preço do ouro é descendente. Portanto, uma queda subsequente para testar o próximo suporte relevante perto da região de US$ 1.860-1.858, a caminho da área de US$ 1.820, parece uma possibilidade distinta. 

Preço do dólar americano esta semana 
A tabela abaixo mostra a variação percentual do dólar americano (USD) em relação às principais moedas listadas esta semana. O dólar americano foi o mais fraco em relação ao dólar canadense. nan",-1.0
,2023-09-27 23:09:06,VALE3,0,EvandroHenrique94,8,/u/EvandroHenrique94/,Viés de baixa,Vale da morte!,A Chinesa Evergrande é só a primeira peça do dominó a cair junto com seus prédios implodidos!! nan,-1.0
Atualizado ,2023-09-27 20:36:38,LCID,0,pegaessetrade,200,/u/pegaessetrade/,Viés de alta,LCID Testando região de demanda e dando sinal de entrada,"


                            Comment:                        

                            - Entrada antecipada teria dado stop 
--- 
- Deixou um Doji + Harami em cima do 111 
- Possível compra seria no rompimento da máxima do Doji, com stop no fundo

                        

 

Lucid 

- Já tem divergência de fundo no semanal 
- No diário, teve CHoCH (change of character) 
- Vai testando e se segurando em região de demanda 

- Já recusou um rompimento pra baixo e deixou alguns spinning tops 
- Aguardando mais sinais que indiquem reversão pra tendência de alta 
  - Um candle comprador com bom volume 
  - mm21 apontar pra cima 
  - um engolfo de alta
                    
",1.0
,2023-09-27 18:29:28,PETR4,0,brathiago,5,/u/brathiago/,,Petro esticada no mensal,"Bela tendência em PETR4, porém esticada no mensal.  A ver até onde vai. nan",
Atualizado ,2023-09-27 16:11:31,SIMH3,1,G_Rangel,142,/u/G_Rangel/,Viés de alta,SIMH3 SEMANAL | UM DOS MEUS GRÁFICOS FAVORITOS!,"


                            Trade active:                        

                            Comprando 1/3 da mão hoje sem medo!!!

                        

 

                        Essa ação é queridinha dos analistas fundamentalistas e vejo como um dos top picks quando vemos pela ótica do que irá se beneficiar dos cortes de juros que estão por vir... 

Recentemente entregou resultados incríveis! Fato que fez uma enxurrada de influencers comprar no topo kkk. Agora que corrigiu legal e está chegando numa zona bacana de se tomar risco, eu começo a gostar. 

Mas vamos falar de gráfico... existem pelo menos 5 ou 6 motivos técnicos que me fazem querer comprar SIMH3 na região desse quadrado verde marcado..  vejam que nesse caso estou mais preocupado com DIREÇÃO do que TIMING...... vamos lá: 

1) pullback em região de key level muito importante pro preço (linhas rosas) 
2) teste na LTA pode dar suporte nessa zona 
3) ma200 do DIÁRIO e MA50 do SEMANAL estão ali também 
4) será um pullback numa LTB relevante que foi rompida que vem lá de trás 
5) simetria e possível ativação de topo duplo só pra gerar liquidez e dar compra 
6) suporte por volume (vwap ancorada no fundo) (também VAH do market profile). 


Pra mim é o suficiente!  
Comprar uma ação cujo setor é um dos poucos que acredito ter futuro no Brasil. 
Uma ação que possui fundamentos excelentes.. convence os especialistas em fundamentos pelo menos. 
Uma ação que está passando por um momento macroeconômico em que existe um trigger para o negócio (corte de juros!) 

...sendo que estarei pagando a um preço descontado (por gráfico)... à favor da tendência, com suporte e tudo mais...... pra mim é mais que o suficiente!  

Estou convicto que considerando o prazo de 4 a 6 meses, SIMH3 irá dar um bom retorno. 

NÃO É RECOMENDAÇÃO DE COMPRA....... (mas quando eu tirar meu CNPI, será!) 

",1.0
,2023-09-27 15:16:28,6L1!,1,EvaldoInvest,16,/u/EvaldoInvest/,,"""REAL-#6L1!- DÓLAR AVASSALADOR""","""REAL-#6L1!- DÓLAR AVASSALADOR""- Dólar espremendo a nosso Real empurrando para o suporte diante de um DXY que mostra força alimentado pelos títulos americanos pagando a cada momento mais rendimentos. nan",
,2023-09-27 15:00:55,BCB/13522,1,pedrorbastos27,0,/u/pedrorbastos27/,,Gráfico CDI x IPCA,Comparei o CDI com o IPCA para vermos sua performance no tempo nan,
,2023-09-27 14:42:23,PDTC3,0,EvaldoInvest,16,/u/EvaldoInvest/,,"""PADTEC-#PDTC3-ABERTURA ACIMA DE 2,52 PODE BUSCAR 2,72""","""PADTEC-#PDTC3-ABERTURA ACIMA DE 2,52 PODE BUSCAR 2,72""- O ativo abrindo amanhã acima de 2,52 poderá buscar os níveis de 2,72 . Pelo lado da baixa desfaz o movimento abaixo de 2,36. 
--------------------------------------------------------------------------------------------------------------------- 

Vamos começar pelo início: 

Em 2000,_ 

a Padtec Holding S.A., antiga Ideiasnet S.A., iniciou suas operações como empresa de investimentos em projetos de internet. Seu foco se concentrava em empresas de tecnologia com rápido crescimento em diversas áreas de atuação, como SaaS (Software as a Service), na indústria de segurança e construção, tecnologia no setor financeiro e de pagamentos, digital commerce, digital media, mobilidade, banda larga e óptica. 

Durante anos, a companhia se posicionou como uma venture capital de tecnologia no Brasil, participando ativamente de todos os estágios de desenvolvimento de suas investidas. Com o tempo, tornou-se referência no setor e sinônimo de empreendedorismo com alto nível de Governança Corporativa. 

Em 2015,_  

a companhia iniciou um processo de simplificação da sua estrutura societária. No segundo trimestre de 2020, realizou a incorporação de ações de emissão da Padtec S.A., seu único ativo até então, com a consequente conversão da Padtec S.A. em sua subsidiária integral. 

Hoje, a Padtec Holding é a única acionista da Padtec S.A.,_  

fornecedora global de soluções de última geração para transmissão óptica, flexíveis e de alta capacidade, baseadas na tecnologia DWDM.  

Referência em sistemas para transporte óptico, a Padtec S.A. oferece um extenso portfólio de produtos para acesso corporativo, DCI, redes metropolitanas e redes multi-terabyte de longa distância, que atende às demandas fim a fim – em transmissão, amplificação óptica e proteção de rotas – de grandes operadoras, integradores, carrier of carriers, utilities e provedores de serviços.  

A unidade de serviços da Padtec S.A. conta com mais de 40 pontos de presença na América Latina, atuando na implantação, operação e manutenção de sistemas e no gerenciamento de redes ópticas. Resultado de uma forte vocação para pesquisa e desenvolvimento, a tecnologia pioneira da Padtec S.A. percorre grandes distâncias e desafia limites para conectar o mundo de forma inteligente. nan",
